150
1;1;1;ORC;ORC-19;5;COP;COP-2;3;12;2;32;22;38;17;18;2;25;9;8;28;41;4;33;22;40;8;12;18;44;45;29;1;32;32;34;5;33;32;43;23;3;19;2;32;11;38;21;46
2;1;2;MOR;MOR-18;3;TRI;TRI-17;4;6;14;8;27;40;50;10;25;33;39;48;50;41;7;24;32;10;42;3;46;36;6;49;50;29;35;31;10;16;47;17;25;45;42;20;21;24;45;16;43
3;1;3;CAF;CAF-17;3;TRI;TRI-16;3;26;45;38;11;33;34;21;40;33;14;48;7;33;9;21;3;7;38;3;27;38;49;45;25;37;30;37;21;9;38;26;19;45;10;27;25;45;17;47;30
4;1;4;ORC;ORC-31;1;TRI;TRI-23;5;42;17;48;27;31;20;46;22;45;17;45;32;19;43;5;4;14;34;50;5;36;21;21;18;6;9;42;25;48;39;9;5;10;25;18;24;35;19;30;50
5;1;5;CAF;CAF-34;4;TRI;TRI-3;1;3;24;40;40;17;34;37;46;3;48;48;9;4;1;12;27;39;26;1;23;41;17;42;29;38;50;28;47;3;26;42;5;22;47;5;12;39;17;39;32
6;1;6;MOR;MOR-31;3;COP;COP-21;2;44;46;12;40;17;28;4;20;34;30;22;20;1;28;19;15;19;35;43;38;4;7;18;50;32;29;17;41;50;46;22;49;50;13;30;8;29;20;32;6
7;1;7;CAF;CAF-10;5;COP;COP-29;2;30;27;19;30;24;26;38;42;36;23;7;38;22;7;35;29;41;9;39;8;16;50;4;47;18;43;14;11;2;41;23;37;44;26;43;50;47;9;3;16
8;1;8;ORC;ORC-8;3;COP;COP-32;4;46;47;9;22;35;5;19;48;2;26;41;50;30;17;22;25;1;30;50;9;5;17;24;29;49;27;31;49;40;19;16;26;23;34;29;7;29;27;13;29
9;1;9;ORC;ORC-34;5;COP;COP-9;3;10;28;36;16;42;33;47;26;41;19;50;49;17;28;31;42;22;47;2;17;47;11;46;44;31;1;17;5;50;1;28;11;26;18;15;45;44;4;26;18
10;1;10;MOR;MOR-3;2;COP;COP-12;4;42;8;50;12;13;30;41;31;31;49;12;15;15;19;3;46;43;21;10;4;20;18;17;35;36;34;23;17;29;24;29;25;13;47;11;45;18;41;16;14
11;1;11;ORC;ORC-23;5;COP;COP-17;4;3;9;17;38;24;34;47;46;33;38;31;21;26;21;26;20;38;43;5;22;8;13;1;29;4;23;25;31;3;41;42;22;7;26;48;23;20;13;26;29
12;1;12;CAF;CAF-18;5;COP;COP-24;1;39;1;22;37;35;12;23;14;5;27;22;1;4;33;21;2;32;27;37;8;23;17;35;29;1;26;41;29;45;50;3;29;24;10;38;36;13;43;7;25
13;1;13;MOR;MOR-33;5;TRI;TRI-26;5;17;43;12;42;27;46;40;30;49;15;27;28;46;32;8;46;27;21;8;29;42;18;21;15;7;18;11;6;15;36;25;40;25;2;44;43;5;49;19;25
14;1;14;ORC;ORC-17;4;NEO;NEO-19;1;41;20;49;28;27;28;45;38;22;10;42;6;42;38;32;28;49;32;26;38;25;39;30;23;43;44;24;37;41;2;12;24;9;24;15;33;29;37;38;1
15;1;15;MOR;MOR-20;2;TRI;TRI-22;4;12;12;7;35;2;27;22;35;8;30;47;6;12;2;33;44;7;43;2;30;38;2;41;34;3;15;7;6;8;2;17;33;5;37;34;12;22;25;31;35
16;1;16;CAF;CAF-27;1;COP;COP-33;5;45;4;48;24;21;38;4;38;42;40;46;17;18;49;44;1;7;24;18;24;5;33;19;41;11;43;12;29;13;48;11;1;24;3;9;3;3;5;47;50
17;1;17;ORC;ORC-11;1;TRI;TRI-24;1;39;33;46;11;4;21;17;25;36;28;10;46;15;15;33;28;50;42;30;7;29;42;27;36;26;46;31;12;1;44;14;45;42;36;39;8;2;34;4;18
18;1;18;MOR;MOR-15;5;NEO;NEO-3;3;43;24;45;4;40;26;19;1;10;18;31;20;38;46;14;13;18;37;14;37;19;41;24;50;16;19;9;4;24;42;2;24;49;39;13;49;23;46;2;18
19;1;19;ORC;ORC-33;4;TRI;TRI-30;2;14;40;31;37;19;19;30;26;26;20;5;16;50;32;21;6;10;24;16;23;44;22;32;36;47;28;36;13;22;27;36;19;48;5;40;26;42;29;4;20
20;1;20;CAF;CAF-2;3;TRI;TRI-13;2;36;24;22;15;46;40;49;34;18;38;33;14;21;47;14;50;10;31;19;13;49;32;31;36;25;16;38;37;27;12;50;21;41;36;23;48;17;21;11;11
21;1;21;CAF;CAF-20;5;TRI;TRI-27;4;44;3;34;27;27;18;4;13;33;18;16;29;41;25;47;14;30;21;2;37;25;6;1;14;33;46;34;23;26;17;50;12;39;15;33;50;6;14;32;34
