1500
1;1;1;ORC;ORC-19;1;NEO;NEO-121;3;9;42;1;15;10;44;4;16;50;1;15;20;8;47;10;35;7;49;2;27;46;30;34;22;40;6;8;8;40;38;40;47;13;46;11;21;5;40;37;1
2;1;2;ORC;ORC-6;2;COP;COP-48;1;13;37;2;38;28;1;9;29;40;4;21;18;39;48;34;24;24;14;50;26;8;49;40;44;15;33;28;36;2;5;28;2;8;29;11;49;30;12;27;11
3;1;3;MOR;MOR-114;2;COP;COP-147;1;8;36;13;9;14;26;19;21;50;24;50;42;27;13;37;16;24;33;25;10;44;41;27;47;10;3;5;3;17;45;40;2;28;30;41;19;22;39;34;34
4;1;4;CAF;CAF-55;3;NEO;NEO-164;2;39;42;17;32;41;47;48;30;21;9;5;26;9;33;1;38;31;30;18;37;5;16;49;4;24;13;25;11;20;5;44;47;9;34;39;26;13;6;45;41
5;1;5;CAF;CAF-167;4;NEO;NEO-93;2;28;42;3;43;29;5;30;24;39;32;4;12;13;3;48;34;14;26;29;50;35;33;47;42;38;44;23;35;39;2;8;1;42;26;4;47;27;41;5;35
6;1;6;CAF;CAF-50;3;COP;COP-105;3;12;40;23;21;48;12;2;39;7;38;31;6;5;42;2;28;31;49;4;27;5;50;49;31;26;15;44;43;48;13;6;18;46;34;30;12;14;15;6;37
7;1;7;MOR;MOR-130;4;NEO;NEO-39;2;48;30;14;13;4;7;30;18;30;24;31;28;19;41;15;35;47;45;7;20;47;33;34;18;33;33;30;36;29;34;49;38;5;50;3;39;18;2;8;8
8;1;8;MOR;MOR-73;1;TRI;TRI-64;1;13;22;43;27;17;49;28;11;9;20;24;16;27;30;6;23;26;23;9;20;4;47;36;37;38;10;10;8;44;49;34;49;30;4;38;11;35;45;45;39
9;1;9;ORC;ORC-7;2;NEO;NEO-82;4;6;38;32;28;16;49;31;34;10;44;19;45;38;13;15;14;21;12;42;27;9;25;42;41;7;32;10;36;46;23;46;26;24;18;30;39;48;34;18;11
10;1;10;MOR;MOR-133;3;COP;COP-165;5;45;23;11;1;17;19;5;31;40;33;19;29;44;17;18;32;34;47;38;35;7;44;9;21;35;3;30;19;15;36;1;33;29;12;45;41;29;25;5;20
11;1;11;MOR;MOR-148;1;COP;COP-63;1;35;38;23;22;37;50;33;18;20;38;30;28;14;30;9;40;20;9;12;19;22;36;32;1;39;3;9;7;2;8;40;18;34;20;15;30;50;18;26;12
12;1;12;ORC;ORC-113;3;TRI;TRI-154;5;12;46;45;40;38;38;10;35;30;6;41;20;40;44;36;15;30;39;22;16;46;22;36;15;40;38;44;50;30;30;27;20;14;22;16;38;14;38;45;44
13;1;13;MOR;MOR-108;3;COP;COP-18;4;25;6;6;17;19;28;38;20;24;43;6;19;8;2;5;12;1;20;31;18;21;30;21;20;23;46;6;7;45;35;1;3;42;2;14;10;10;19;41;20
14;1;14;ORC;ORC-109;5;COP;COP-58;2;45;41;49;42;42;42;43;17;5;41;47;25;19;44;30;48;28;49;27;29;48;6;42;17;44;31;43;38;41;37;27;46;41;37;40;3;27;9;8;34
15;1;15;CAF;CAF-87;1;NEO;NEO-80;3;13;29;30;33;3;14;3;21;17;3;21;40;13;27;14;33;14;31;29;15;12;34;38;4;11;34;31;38;16;38;27;14;16;37;30;48;1;8;49;7
16;1;16;CAF;CAF-9;3;TRI;TRI-104;2;23;3;3;48;19;14;41;50;8;47;47;49;6;12;42;11;35;6;25;9;36;20;10;14;27;10;17;34;15;42;38;16;13;50;3;47;45;22;17;20
17;1;17;CAF;CAF-150;4;TRI;TRI-80;4;35;45;33;41;44;1;39;38;4;30;12;28;12;6;10;37;35;37;44;45;23;41;19;7;25;3;50;37;50;32;25;32;14;44;28;11;2;1;23;39
18;1;18;CAF;CAF-66;3;NEO;NEO-137;2;44;34;47;25;15;22;32;11;49;9;16;25;27;47;17;38;28;15;41;38;23;30;28;3;10;21;1;15;13;35;32;2;28;5;30;28;23;50;37;46
19;1;19;MOR;MOR-7;2;COP;COP-130;2;13;16;44;8;9;21;48;32;24;3;26;28;43;31;5;25;49;42;31;15;28;9;22;45;26;50;29;45;44;26;8;33;43;36;3;3;42;1;49;37
20;1;20;CAF;CAF-101;3;TRI;TRI-26;3;5;6;9;35;46;7;16;13;11;5;37;27;12;30;44;33;41;19;5;15;12;14;39;3;19;43;19;42;34;26;19;38;34;45;1;46;9;3;50;45
21;1;21;MOR;MOR-147;3;TRI;TRI-73;1;13;18;4;10;45;10;21;5;18;19;47;19;2;14;45;26;32;17;46;30;18;49;38;9;50;3;25;17;11;32;44;45;35;17;2;41;25;38;22;29
22;1;22;MOR;MOR-155;4;NEO;NEO-147;4;8;22;10;34;20;5;13;15;41;38;34;44;5;16;34;49;43;23;17;21;49;27;43;44;30;37;49;24;40;46;50;49;46;50;4;49;37;3;13;40
23;1;23;CAF;CAF-56;5;TRI;TRI-82;1;4;13;26;6;40;35;20;7;28;50;9;19;47;34;43;45;3;30;28;13;40;19;2;33;14;6;15;50;20;39;31;28;25;45;43;27;50;44;16;1
24;1;24;MOR;MOR-163;3;COP;COP-111;2;17;25;8;21;6;17;45;14;33;42;25;31;16;50;26;47;40;10;33;35;37;14;3;4;28;49;39;6;21;19;5;11;34;27;46;48;14;10;7;17
25;1;25;CAF;CAF-4;4;TRI;TRI-9;3;39;42;9;11;31;25;21;7;43;37;19;6;48;26;40;42;42;13;6;20;27;38;43;18;48;42;24;1;41;15;24;42;37;34;4;17;26;12;8;10
26;1;26;MOR;MOR-161;4;NEO;NEO-16;1;10;32;38;2;16;15;21;39;33;2;44;45;36;26;8;44;31;45;17;23;33;30;29;44;36;35;26;6;23;8;18;1;12;24;17;23;3;21;6;14
27;1;27;ORC;ORC-122;1;TRI;TRI-10;4;1;1;1;7;12;43;25;47;15;27;13;6;40;39;24;12;18;14;1;19;18;28;20;45;7;15;3;11;3;31;12;14;4;21;9;47;22;45;46;9
28;1;28;ORC;ORC-26;5;NEO;NEO-8;2;44;20;4;2;18;45;47;20;10;35;47;6;42;25;45;50;23;21;21;18;46;3;20;25;23;44;39;8;25;42;12;44;7;18;13;29;29;16;1;43
29;1;29;ORC;ORC-143;5;NEO;NEO-52;5;7;11;16;28;49;18;10;13;37;2;22;49;46;43;36;39;8;18;41;2;11;31;7;7;42;43;44;41;18;17;40;25;8;10;21;28;41;38;41;24
30;1;30;MOR;MOR-98;1;TRI;TRI-148;4;49;2;47;25;40;23;40;6;44;15;12;13;50;21;28;8;16;50;2;41;31;49;16;19;29;1;6;25;45;23;48;43;21;46;11;36;8;48;17;22
31;1;31;ORC;ORC-127;2;TRI;TRI-114;4;43;13;36;33;39;29;16;28;31;16;50;2;40;40;31;8;46;39;46;9;8;12;17;5;12;23;47;20;21;12;24;19;16;23;30;47;25;33;1;43
32;1;32;CAF;CAF-96;1;TRI;TRI-163;1;40;18;48;39;14;40;19;37;17;23;28;4;24;9;41;6;45;8;10;16;50;41;48;44;42;19;38;50;40;19;33;39;44;49;34;33;22;18;25;33
33;1;33;ORC;ORC-63;1;NEO;NEO-49;1;15;2;24;8;17;2;9;31;35;29;2;48;38;6;1;47;44;2;27;14;14;36;43;49;3;32;27;5;45;49;10;4;40;19;19;36;36;2;25;21
34;1;34;ORC;ORC-166;5;COP;COP-116;5;11;12;11;13;11;19;43;29;4;16;29;50;50;36;45;16;36;1;47;48;6;39;34;35;31;40;21;42;45;12;31;21;23;30;4;36;25;44;14;43
35;1;35;MOR;MOR-47;2;TRI;TRI-1;4;18;29;2;31;5;15;17;28;49;33;47;50;1;36;42;15;47;10;6;23;17;48;26;22;41;20;38;5;1;30;29;44;38;20;20;39;2;15;45;16
36;1;36;ORC;ORC-108;3;TRI;TRI-164;1;2;31;1;36;5;29;35;15;24;22;42;43;36;10;1;22;10;15;34;11;23;20;40;42;5;41;8;43;21;12;48;28;27;7;32;50;13;30;15;8
37;1;37;ORC;ORC-98;2;COP;COP-119;3;33;1;28;50;10;26;43;49;14;45;32;27;48;47;31;25;13;21;32;19;31;19;41;37;30;22;44;25;31;48;38;34;33;7;30;44;47;2;46;26
38;1;38;ORC;ORC-141;3;NEO;NEO-149;4;40;28;7;1;46;44;38;16;28;38;34;31;16;47;16;33;38;20;20;37;29;47;10;21;46;48;30;46;46;17;12;22;20;5;16;9;41;31;39;15
39;1;39;CAF;CAF-77;3;TRI;TRI-37;2;14;5;46;22;2;35;41;1;30;31;2;18;23;28;14;32;26;11;42;41;27;3;28;13;18;37;12;50;25;49;16;41;30;44;46;45;12;32;13;20
40;1;40;MOR;MOR-75;3;TRI;TRI-41;2;25;20;40;1;31;28;3;10;28;16;2;30;25;7;28;36;47;40;5;8;19;50;25;7;4;32;30;31;10;32;43;27;4;32;2;39;46;42;43;6
41;1;41;MOR;MOR-21;2;TRI;TRI-49;2;30;18;30;25;36;31;19;41;40;38;14;38;42;16;35;34;43;45;48;31;41;13;41;30;36;38;19;4;49;27;19;35;41;1;47;20;48;8;35;38
